path,file,column,min_1,min_diff_1,min_2,min_diff_1,min_3,max_1,max_diff_1,max_2,max_diff_1,max_3,avg,null
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Wind_speed_rel_m/s,0,0.51,0.51,0.01,0.52,29.34,1.03,28.31,0.52,27.79,12.79,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Ship_heading_true_degree,0,0.1,0.1,0.1,0.2,360,0.1,359.9,0.1,359.8,193.6,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Long_dec_degree,-88.016,0.003,-88.013,0.001,-88.012,-63.114,0.006,-63.12,0.008,-63.128,-77.54,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Pres_sealevel_hPa,-9,1012.52,1003.52,0.29,1003.81,1024.7,0.1,1024.6,0.1,1024.5,879.5,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Date_DDMMYYYY,1022006,10000,1032006,10000,1042006,31032006,20000,31012006,900000,30112006,15500133.9,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Pres_Equi_hPa,1007.76,0.05,1007.81,0.01,1007.82,1025.23,0.07,1025.16,0.04,1025.12,1016.31,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,fCO2a_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,JD_GMT,16.097,0.001,16.098,0.002,16.1,358.371,0.001,358.37,,,134.055,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,fCO2W@SST_uatm,329.6,0.42,330.02,0.16,330.18,403.41,1.47,401.94,3.65,398.29,359.61,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,dfCO2_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Pres_IR_hPa,1007.76,0.05,1007.81,0.01,1007.82,1025.23,0.07,1025.16,0.04,1025.12,1016.31,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,Cruise,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2006/,Explorer_2006_EW.csv,TIME_HH:MM:SS,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Ship_speed_knot,-9,9,0,2.6,2.6,24.7,0.1,24.6,0.1,24.5,18.4,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Water_flow_l/min,0.53,0.02,0.55,0.03,0.58,2.75,0.01,2.74,0.01,2.73,1.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,EqTemp_C,15.89,0.03,15.92,0.04,15.96,29.26,0.05,29.21,0.03,29.18,26.29,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,xCO2eq_ppm,338.26,0.78,339.04,0.63,339.67,467.31,1.71,465.6,1.23,464.37,372.45,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Fluoro_ug/l,-0.02,0.02,0,0.02,0.02,0.88,0.06,0.82,0.04,0.78,0.04,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Gasflow_IR_ml/min,0.37,0.01,0.38,0.05,0.43,212.59,0.68,211.91,0.23,211.68,83.42,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Qcflag_water,2,,,,,2,,,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Wind_speed_true_m/s,-0.51,0.62,0.11,0.01,0.12,46.15,12.46,33.69,8.16,25.53,9.46,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Wind_dir_true_degree,-1,1,0,0.03,0.03,359.99,0.03,359.96,0.03,359.93,117.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Wind_dir_rel_degree,0,1,1,1,2,359,1,358,1,357,191,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Temp_IR_C,28.723,0.012,28.735,0.052,28.787,34.23,0.06,34.17,0.05,34.12,32.441,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Qcflag_air,9,,,,,9,,,,,9,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Sal(TSG)_Permil,30.5,0.253,30.753,0.173,30.926,36.911,0.004,36.907,0.008,36.899,36.105,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Lat_dec_degree,17.303,0.002,17.305,0.005,17.31,40.42,0.012,40.408,0.006,40.402,22.28,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Group_ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Air_temp_C,11.3,0.01,11.31,0.02,11.33,29.8,0.05,29.75,0.19,29.56,25,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Oxygen,30.42,0.3,30.72,87.89,118.61,350.8,14.74,336.06,9.03,327.03,234.88,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,xCO2a_ppm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,SST(TSG)_C,15.19,0.02,15.21,0.02,15.23,29.81,0.06,29.75,0.1,29.65,26.55,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Wind_speed_rel_m/s,0,0.51,0.51,0.005,0.515,51.99,1.03,50.96,10.3,40.66,12.72,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Ship_heading_true_degree,-9,9,0,0.1,0.1,360,0.1,359.9,0.1,359.8,189.1,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Long_dec_degree,-88.021,0.008,-88.013,0.008,-88.005,-63.066,0.024,-63.09,0.006,-63.096,-76.981,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Pres_sealevel_hPa,998.9,0.3,999.2,0.3,999.5,1022.1,0.1,1022,0.2,1021.8,1013.1,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Date_DDMMYYYY,1012007,10000,1022007,10000,1032007,31102007,70000,31032007,930000,30102007,15798155.1,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Pres_Equi_hPa,1004.68,0.12,1004.8,0.05,1004.85,1024.73,0.03,1024.7,0.01,1024.69,1015.54,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,fCO2a_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,JD_GMT,1.042,0.015,1.057,0.001,1.058,308.738,0.002,308.736,,,87.39,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,fCO2W@SST_uatm,327.25,0.18,327.43,0.68,328.11,448.49,1.25,447.24,1.53,445.71,363.47,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,dfCO2_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Pres_IR_hPa,1003.6,0.5,1004.1,0.2,1004.3,1024.73,0.03,1024.7,0.01,1024.69,1015.43,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,Cruise,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_EW.csv,TIME_HH:MM:SS,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Ship_speed_knot,-9,9,0,0.4,0.4,76,10.2,65.8,9.8,56,15.9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Water_flow_l/min,0.54,0.13,0.67,0.02,0.69,3.4,0.01,3.39,0.01,3.38,1.36,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,EqTemp_C,8.46,0.06,8.52,0.12,8.64,30.95,0.03,30.92,0.04,30.88,23.26,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,xCO2eq_ppm,183.81,1.79,185.6,9.23,194.83,623.85,0.07,623.78,3.56,620.22,384.2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Fluoro_ug/l,0,0.02,0.02,0.01,0.03,3.75,0.1,3.65,0.37,3.28,0.12,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Gasflow_IR_ml/min,0.47,0.01,0.48,45.33,45.81,115.345,8.855,106.49,0.2,106.29,98.598,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Qcflag_water,2,,,,,2,,,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Wind_speed_true_m/s,-0.51,0.59,0.08,0.06,0.14,40.31,0.67,39.64,12.2,27.44,9.21,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Wind_dir_true_degree,-1,1,0,0.08,0.08,359.98,0.01,359.97,0.01,359.96,167.63,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Wind_dir_rel_degree,0,1,1,1,2,359,1,358,1,357,192.6,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Temp_IR_C,27.54,0.01,27.55,0.01,27.56,35.28,0.07,35.21,0.07,35.14,32.04,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Qcflag_air,9,,,,,9,,,,,9,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Sal(TSG)_Permil,28.878,0.147,29.025,0.05,29.075,36.962,0.024,36.938,0.002,36.936,34.966,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Lat_dec_degree,13.134,0.006,13.14,0.192,13.332,45.16,0.007,45.153,0.041,45.112,33.036,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Group_ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Air_temp_C,2.93,0.08,3.01,0.12,3.13,29.05,0.07,28.98,0.01,28.97,21.94,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Oxygen,-9,139.7,130.7,0.1,130.8,440.14,1.91,438.23,3.34,434.89,251.77,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,xCO2a_ppm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,SST(TSG)_C,6.96,0.1,7.06,0.09,7.15,30.21,0.02,30.19,0.05,30.14,23.27,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Wind_speed_rel_m/s,0,0.51,0.51,0.005,0.515,49.93,0.004,49.926,18.016,31.91,12.58,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Ship_heading_true_degree,-9,9,0,0.2,0.2,359.9,0.2,359.7,0.1,359.6,195.3,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Long_dec_degree,-74.083,0.22,-73.863,0.01,-73.853,-59.699,0.006,-59.705,0.196,-59.901,-68.148,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Pres_sealevel_hPa,990.1,0.1,990.2,0.1,990.3,1033.3,0.1,1033.2,0.1,1033.1,1014.6,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Date_DDMMYYYY,1062007,10000,1072007,20000,1092007,31082007,10000,31072007,960000,30112007,15611400.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Pres_Equi_hPa,995.17,0.02,995.19,0.07,995.26,1035.68,0.06,1035.62,0.01,1035.61,1017.03,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,fCO2a_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,JD_GMT,132.019,0.001,132.02,0.002,132.022,335.083,0.001,335.082,,,235.963,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,fCO2W@SST_uatm,179.99,2.58,182.57,7.21,189.78,607.16,4.09,603.07,9.95,593.12,373.47,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,dfCO2_uatm,-9,,,,,-9,,,,,-9,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Pres_IR_hPa,995.17,0.02,995.19,0.07,995.26,1035.68,0.06,1035.62,0.01,1035.61,1017.03,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,Cruise,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2007/,Explorer_2007_NS.csv,TIME_HH:MM:SS,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,JD_GMT,315.82451,0.00138,315.82589,0.00138,315.82727,324.1736,0.00177,324.17183,,,320.11876,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,SAL_permil,-9,41.7436,32.7436,0.0214,32.765,36.7992,0.0019,36.7973,0.005,36.7923,31.2561,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,DATE_UTC__ddmmyyyy,11112011,1000000,12112011,1000000,13112011,20112011,1000000,19112011,,,15765605.8,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,xCO2_ATM_ppm,-9,399.057,390.057,0.048,390.105,410.344,4.481,405.863,2.096,403.767,31.944,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,fCO2_ATM_interpolated_uatm,-9,383.11,374.11,0.07,374.18,398.51,0.11,398.4,0.01,398.39,343.39,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,SST_C,-9,23.2862,14.2862,0.0277,14.3139,28.8478,0.0172,28.8306,0.0113,28.8193,22.8635,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,xCO2_ATM_interpolated_ppm,-9,399.17,390.17,0.01,390.18,401.45,0.01,401.44,0.01,401.43,354.86,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,LAT_dec_degree,18.0014,1.67E-05,18.0014167,0.0002,18.0016167,38.5949,0.0140833,38.5808167,3.6465834,34.9342333,24.9391,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,TEMP_EQU_C,-9,23.53,14.53,0.02,14.55,29.13,0.16,28.97,0.03,28.94,22.98,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,LONG_dec_degree,-73.5978833,0.0013,-73.5965833,0.2040166,-73.3925667,-63.0465,1.67E-05,-63.0465167,0.0054833,-63.052,-68.8154988,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,xCO2_EQU_ppm,-9,348.897,339.897,0.976,340.873,432.065,4.239,427.826,0.493,427.333,341.035,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,dfCO2_uatm,-101.27,32.84,-68.43,1.75,-66.68,32.26,3.37,28.89,0.69,28.2,-16.06,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,fCO2_SW@SST_uatm,-9,306.24,297.24,32.33,329.57,411.64,4.19,407.45,0.53,406.92,328.24,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,PRES_EQU_hPa,-9,1019.21,1010.21,0.07,1010.28,1033.47,0.13,1033.34,0.26,1033.08,914.66,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2011/,ex1141.csv,PRES_ATM@SSP_hPa,-9,1018.6957,1009.6957,0.0499,1009.7456,1031.277,0.0721,1031.2049,0.018,1031.1869,914.085,-9
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,fCO2_SW@SST_uatm,-999,1255.56,256.56,0.79,257.35,376.34,0.16,376.18,0.14,376.04,243.7,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,fCO2_ATM_interpolated_uatm,-999,1384.23,385.23,0.01,385.24,404.03,0.08,403.95,0.05,403.9,275,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,PRES_ATM@SSP_hPa,-999,2011.2547,1012.2547,0.0311,1012.2858,1028.4353,0.0376,1028.3977,0.0225,1028.3752,851.1402,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,PRES_EQU_hPa,-999,2013.3,1014.3,0.2,1014.5,1030.9,0.1,1030.8,0.1,1030.7,853.2,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,xCO2_EQU_ppm,-999,1258.524,259.524,0.188,259.712,391.953,0.17,391.783,0.039,391.744,254.533,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,SST_C,-999,1013.0781,14.0781,0.0635,14.1416,26.7361,0.0022,26.7339,0.0073,26.7266,-60.2341,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,LONG_dec_degree,-73.7662,0.0008,-73.7654,10.1269,-63.6385,-63.1363,0.0133,-63.1496,0.0382,-63.1878,-68.098,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,dfCO2_uatm,-999,851.77,-147.23,0.67,-146.56,-12.18,0.15,-12.33,0.14,-12.47,-113.89,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,DATE_UTC__ddmmyyyy,22042013,1000000,23042013,1000000,24042013,27042013,1000000,26042013,,,24834487.3,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,JD_GMT,112.52825,0.00132,112.52957,0.00158,112.53115,117.39882,0.00132,117.3975,,,115.24633,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,SAL_permil,-999,1033.4,34.4,0.09,34.49,36.68,0.01,36.67,0.02,36.65,-49.21,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,xCO2_ATM_interpolated_ppm,-999,1398.69,399.69,0.01,399.7,406.67,0.04,406.63,3.48,403.15,285.44,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,LAT_dec_degree,18.0113,0.0004,18.0117,0.0003,18.012,40.2965,0.0053,40.2912,21.4846,18.8066,25.4853,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,TEMP_EQU_C,-999,1013.12,14.12,0.18,14.3,26.85,0.01,26.84,0.01,26.83,-60.11,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,xCO2_ATM_ppm,-999,1398.615,399.615,0.021,399.636,413.706,0.527,413.179,0.212,412.967,-883.178,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130418.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,fCO2_SW@SST_uatm,-999,1266.05,267.05,1.99,269.04,446.39,8.44,437.95,1.32,436.63,132.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,fCO2_ATM_interpolated_uatm,-999,1390.14,391.14,0.1,391.24,407.65,0.06,407.59,0.28,407.31,185.88,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,PRES_ATM@SSP_hPa,-999,2019.9958,1020.9958,0.2215,1021.2173,1028.3009,0.0008,1028.3001,0.04,1028.2601,719.0103,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,PRES_EQU_hPa,-999,2022.7,1023.7,0.1,1023.8,1030.8,0.1,1030.7,0.1,1030.6,721.1,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,xCO2_EQU_ppm,-999,1269.933,270.933,0.768,271.701,450.178,4.973,445.205,5.576,439.629,137.596,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,SST_C,-999,1007.61232,8.61232,0.00536,8.61768,24.3977,0.0053,24.3924,0.0048,24.3876,-136.1259,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,LONG_dec_degree,-73.9789,0.0092,-73.9697,0.0094,-73.9603,-64.6372,0.0083,-64.6455,4.2559,-68.9014,-71.1927,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,dfCO2_uatm,-999,865.81,-133.19,1.95,-131.24,39.6,8.46,31.14,1.33,29.81,-204.5,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,DATE_UTC__ddmmyyyy,1052013,1000000,2052013,24990000,27042013,29042013,1000000,28042013,25990000,2052013,6566446.2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
